PSA_ID,Domain,Subcategory,EN,SW,SO,EK,DH,Source,Date_Generated,Confidence_Note
PSA_00944,Health,Healthcare Access,The County Department of Health lists nearby facilities offering NHIF cards in Kericho.,Idara ya Afya ya Kaunti inaorodhesha vituo vya karibu vinavyotoa kadi za NHIF katika Kericho.,Waaxda Caafimaadka ee Gobolka waxay taxdaa xarumaha u dhow ee bixiya kaararka NHIF ee Kericho.,Ebiombe bia County egoandika ebibungo ebiegereine ebirakonia amakadi ga NHIF ase Kericho.,Bad mar Ngima e County chano kuonde machiegni machiwo kadi mag NHIF e Kericho.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00945,Health,Healthcare Access,The Kenya Red Cross reminds residents of Kericho to register for outpatient services before 15th August 2026.,Msalaba Mwekundu wa Kenya inawakumbusha wakazi wa Kericho kujiandikisha kwa huduma za wagonjwa wa nje kabla ya tarehe 15 Agosti 2026.,Iskaashiga Casumaadka Kenya waxay xasuusinaysaa dadka Kericho inay isdiiwaangeliyaan adeegyada bukaanka dibadda ka hor 15-ka Ogosto 2026.,Red Cross ya Kenya egoibokia abanto b'Kericho koyandikwa kwa ebiombe bia abalwaire ase anja imbere y'ekiro kia 15 Agosti 2026.,Red Cross mar Kenya paro jo Kericho mondo gindik nying ne tich ne joma tuo mabare kapok tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00946,Health,Healthcare Access,The County Department of Health lists nearby facilities offering outpatient services in Nairobi.,Idara ya Afya ya Kaunti inaorodhesha vituo vya karibu vinavyotoa huduma za wagonjwa wa nje katika Nairobi.,Waaxda Caafimaadka ee Gobolka waxay taxdaa xarumaha u dhow ee bixiya adeegyada bukaanka dibadda ee Nairobi.,Ebiombe bia County egoandika ebibungo ebiegereine ebirakonia ebiombe bia abalwaire ase anja ase Nairobi.,Bad mar Ngima e County chano kuonde machiegni machiwo tich ne joma tuo mabare e Nairobi.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00947,Health,Healthcare Access,The County Department of Health lists nearby facilities offering outpatient services in Kisumu.,Idara ya Afya ya Kaunti inaorodhesha vituo vya karibu vinavyotoa huduma za wagonjwa wa nje katika Kisumu.,Waaxda Caafimaadka ee Gobolka waxay taxdaa xarumaha u dhow ee bixiya adeegyada bukaanka dibadda ee Kisumu.,Ebiombe bia County egoandika ebibungo ebiegereine ebirakonia ebiombe bia abalwaire ase anja ase Kisumu.,Bad mar Ngima e County chano kuonde machiegni machiwo tich ne joma tuo mabare e Kisumu.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00948,Health,Healthcare Access,KEMRI informs the public that health insurance services are now available at Nyeri hospitals.,KEMRI inaufahamisha umma kuwa huduma za bima ya afya sasa zinapatikana katika hospitali za Nyeri.,KEMRI waxay dadweynaha ogeysiinaysaa in adeegyada caymiska caafimaadka hadda laga heli karo cusbitaalada Nyeri.,KEMRI egotebia abanto ng'ebiombe bia bima y'ebiombe nabwenene biboreka ase ebibungo bia Nyeri.,KEMRI nyiso ji ni tich mag bima mar ngima koro nitie e osiptali mag Nyeri.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00949,Health,Healthcare Access,KEMRI urges residents of Kilifi to renew their NHIF cards this weekend.,KEMRI inawahimiza wakazi wa Kilifi kufanya upya kadi za NHIF yao wikendi hii.,KEMRI waxay ku boorinaysaa dadka Kilifi inay cusboonaysiiyaan kaararka NHIF usbuucan.,KEMRI egoseka abanto b'Kilifi kogeria amakadi ga NHIF yabo wiki inu.,KEMRI jiwo jo Kilifi mondo oloso kadi mag NHIF margi juma ni.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00950,Health,Healthcare Access,The Kenya Red Cross reminds residents of Migori to register for NHIF cards before by Friday.,Msalaba Mwekundu wa Kenya inawakumbusha wakazi wa Migori kujiandikisha kwa kadi za NHIF kabla ya ifikapo Ijumaa.,Iskaashiga Casumaadka Kenya waxay xasuusinaysaa dadka Migori inay isdiiwaangeliyaan kaararka NHIF ka hor marka la gaaro Jimcaha.,Red Cross ya Kenya egoibokia abanto b'Migori koyandikwa kwa amakadi ga NHIF imbere y'erinda Ijumaa.,Red Cross mar Kenya paro jo Migori mondo gindik nying ne kadi mag NHIF kapok chopni chieng' Ijumaa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00951,Health,Healthcare Access,The County Department of Health reminds residents of Machakos to register for free medical camps before before the end of the month.,Idara ya Afya ya Kaunti inawakumbusha wakazi wa Machakos kujiandikisha kwa kambi za matibabu za bure kabla ya kabla ya mwisho wa mwezi.,Waaxda Caafimaadka ee Gobolka waxay xasuusinaysaa dadka Machakos inay isdiiwaangeliyaan xerooyinka caafimaad ee bilaashka ah ka hor ka hor dhammaadka bisha.,Ebiombe bia County egoibokia abanto b'Machakos koyandikwa kwa amakambi ga obosaidia bwerabwera imbere y'imbere y'okoisia okwaikara.,Bad mar Ngima e County paro jo Machakos mondo gindik nying ne kambi mag thieth nono kapok kapok dwe orumo.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00952,Health,Healthcare Access,The County Department of Health announces free medical camps in Nairobi 1st September 2026.,Idara ya Afya ya Kaunti inatangaza kambi za matibabu za bure katika Nairobi tarehe 1 Septemba 2026.,Waaxda Caafimaadka ee Gobolka waxay ku dhawaaqday xerooyin caafimaad oo bilaash ah oo Nairobi 1-da Sebtember 2026.,Ebiombe bia County egotangaza amakambi ga obosaidia bwerabwera ase Nairobi ekiro kia 1 Septemba 2026.,Bad mar Ngima e County lando kambi mag thieth nono e Nairobi tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00953,Health,Healthcare Access,The Ministry of Health lists nearby facilities offering NHIF cards in Nyeri.,Wizara ya Afya inaorodhesha vituo vya karibu vinavyotoa kadi za NHIF katika Nyeri.,Wasaaradda Caafimaadka waxay taxdaa xarumaha u dhow ee bixiya kaararka NHIF ee Nyeri.,Ministri y'Ebiombe egoandika ebibungo ebiegereine ebirakonia amakadi ga NHIF ase Nyeri.,Ministry mar Ngima chano kuonde machiegni machiwo kadi mag NHIF e Nyeri.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00954,Health,Healthcare Access,The County Department of Health announces free medical camps in Meru the next 7 days.,Idara ya Afya ya Kaunti inatangaza kambi za matibabu za bure katika Meru siku 7 zijazo.,Waaxda Caafimaadka ee Gobolka waxay ku dhawaaqday xerooyin caafimaad oo bilaash ah oo Meru 7-da maalmood ee soo socda.,Ebiombe bia County egotangaza amakambi ga obosaidia bwerabwera ase Meru ebiro saba biria bироche.,Bad mar Ngima e County lando kambi mag thieth nono e Meru ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00955,Health,Healthcare Access,The Ministry of Health urges residents of Garissa to renew their outpatient services the next 7 days.,Wizara ya Afya inawahimiza wakazi wa Garissa kufanya upya huduma za wagonjwa wa nje yao siku 7 zijazo.,Wasaaradda Caafimaadka waxay ku boorinaysaa dadka Garissa inay cusboonaysiiyaan adeegyada bukaanka dibadda 7-da maalmood ee soo socda.,Ministri y'Ebiombe egoseka abanto b'Garissa kogeria ebiombe bia abalwaire ase anja yabo ebiro saba biria bироche.,Ministry mar Ngima jiwo jo Garissa mondo oloso tich ne joma tuo mabare margi ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00956,Health,Healthcare Access,The County Department of Health informs the public that outpatient services services are now available at Kisii hospitals.,Idara ya Afya ya Kaunti inaufahamisha umma kuwa huduma za huduma za wagonjwa wa nje sasa zinapatikana katika hospitali za Kisii.,Waaxda Caafimaadka ee Gobolka waxay dadweynaha ogeysiinaysaa in adeegyada adeegyada bukaanka dibadda hadda laga heli karo cusbitaalada Kisii.,Ebiombe bia County egotebia abanto ng'ebiombe bia ebiombe bia abalwaire ase anja nabwenene biboreka ase ebibungo bia Kisii.,Bad mar Ngima e County nyiso ji ni tich mag tich ne joma tuo mabare koro nitie e osiptali mag Kisii.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00957,Health,Healthcare Access,The Kenya Red Cross informs the public that outpatient services services are now available at Nakuru hospitals.,Msalaba Mwekundu wa Kenya inaufahamisha umma kuwa huduma za huduma za wagonjwa wa nje sasa zinapatikana katika hospitali za Nakuru.,Iskaashiga Casumaadka Kenya waxay dadweynaha ogeysiinaysaa in adeegyada adeegyada bukaanka dibadda hadda laga heli karo cusbitaalada Nakuru.,Red Cross ya Kenya egotebia abanto ng'ebiombe bia ebiombe bia abalwaire ase anja nabwenene biboreka ase ebibungo bia Nakuru.,Red Cross mar Kenya nyiso ji ni tich mag tich ne joma tuo mabare koro nitie e osiptali mag Nakuru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00958,Health,Healthcare Access,The Ministry of Health urges residents of Nyeri to renew their health insurance 15th August 2026.,Wizara ya Afya inawahimiza wakazi wa Nyeri kufanya upya bima ya afya yao tarehe 15 Agosti 2026.,Wasaaradda Caafimaadka waxay ku boorinaysaa dadka Nyeri inay cusboonaysiiyaan caymiska caafimaadka 15-ka Ogosto 2026.,Ministri y'Ebiombe egoseka abanto b'Nyeri kogeria bima y'ebiombe yabo ekiro kia 15 Agosti 2026.,Ministry mar Ngima jiwo jo Nyeri mondo oloso bima mar ngima margi tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00959,Health,Healthcare Access,The County Department of Health announces free medical camps in Machakos 20th October 2026.,Idara ya Afya ya Kaunti inatangaza kambi za matibabu za bure katika Machakos tarehe 20 Oktoba 2026.,Waaxda Caafimaadka ee Gobolka waxay ku dhawaaqday xerooyin caafimaad oo bilaash ah oo Machakos 20-ka Oktoobar 2026.,Ebiombe bia County egotangaza amakambi ga obosaidia bwerabwera ase Machakos ekiro kia 20 Oktoba 2026.,Bad mar Ngima e County lando kambi mag thieth nono e Machakos tarik 20 Oktoba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00960,Health,Healthcare Access,KEMRI urges residents of Machakos to renew their free medical camps 1st September 2026.,KEMRI inawahimiza wakazi wa Machakos kufanya upya kambi za matibabu za bure yao tarehe 1 Septemba 2026.,KEMRI waxay ku boorinaysaa dadka Machakos inay cusboonaysiiyaan xerooyinka caafimaad ee bilaashka ah 1-da Sebtember 2026.,KEMRI egoseka abanto b'Machakos kogeria amakambi ga obosaidia bwerabwera yabo ekiro kia 1 Septemba 2026.,KEMRI jiwo jo Machakos mondo oloso kambi mag thieth nono margi tarik 1 Septemba 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00961,Health,Healthcare Access,The Kenya Red Cross reminds residents of Kisumu to register for free medical camps before 15th August 2026.,Msalaba Mwekundu wa Kenya inawakumbusha wakazi wa Kisumu kujiandikisha kwa kambi za matibabu za bure kabla ya tarehe 15 Agosti 2026.,Iskaashiga Casumaadka Kenya waxay xasuusinaysaa dadka Kisumu inay isdiiwaangeliyaan xerooyinka caafimaad ee bilaashka ah ka hor 15-ka Ogosto 2026.,Red Cross ya Kenya egoibokia abanto b'Kisumu koyandikwa kwa amakambi ga obosaidia bwerabwera imbere y'ekiro kia 15 Agosti 2026.,Red Cross mar Kenya paro jo Kisumu mondo gindik nying ne kambi mag thieth nono kapok tarik 15 Agosti 2026.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00962,Health,Healthcare Access,The Ministry of Health informs the public that free medical camps services are now available at Nakuru hospitals.,Wizara ya Afya inaufahamisha umma kuwa huduma za kambi za matibabu za bure sasa zinapatikana katika hospitali za Nakuru.,Wasaaradda Caafimaadka waxay dadweynaha ogeysiinaysaa in adeegyada xerooyinka caafimaad ee bilaashka ah hadda laga heli karo cusbitaalada Nakuru.,Ministri y'Ebiombe egotebia abanto ng'ebiombe bia amakambi ga obosaidia bwerabwera nabwenene biboreka ase ebibungo bia Nakuru.,Ministry mar Ngima nyiso ji ni tich mag kambi mag thieth nono koro nitie e osiptali mag Nakuru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00963,Health,Healthcare Access,The County Department of Health lists nearby facilities offering free medical camps in Meru.,Idara ya Afya ya Kaunti inaorodhesha vituo vya karibu vinavyotoa kambi za matibabu za bure katika Meru.,Waaxda Caafimaadka ee Gobolka waxay taxdaa xarumaha u dhow ee bixiya xerooyinka caafimaad ee bilaashka ah ee Meru.,Ebiombe bia County egoandika ebibungo ebiegereine ebirakonia amakambi ga obosaidia bwerabwera ase Meru.,Bad mar Ngima e County chano kuonde machiegni machiwo kambi mag thieth nono e Meru.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00964,Health,Healthcare Access,KEMRI urges residents of Meru to renew their free medical camps before the end of the month.,KEMRI inawahimiza wakazi wa Meru kufanya upya kambi za matibabu za bure yao kabla ya mwisho wa mwezi.,KEMRI waxay ku boorinaysaa dadka Meru inay cusboonaysiiyaan xerooyinka caafimaad ee bilaashka ah ka hor dhammaadka bisha.,KEMRI egoseka abanto b'Meru kogeria amakambi ga obosaidia bwerabwera yabo imbere y'okoisia okwaikara.,KEMRI jiwo jo Meru mondo oloso kambi mag thieth nono margi kapok dwe orumo.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00965,Health,Healthcare Access,KEMRI announces free medical camps in Nairobi the next 7 days.,KEMRI inatangaza kambi za matibabu za bure katika Nairobi siku 7 zijazo.,KEMRI waxay ku dhawaaqday xerooyin caafimaad oo bilaash ah oo Nairobi 7-da maalmood ee soo socda.,KEMRI egotangaza amakambi ga obosaidia bwerabwera ase Nairobi ebiro saba biria bироche.,KEMRI lando kambi mag thieth nono e Nairobi ndalo abiriyo mabiro.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00966,Health,Healthcare Access,The County Department of Health lists nearby facilities offering free medical camps in Mombasa.,Idara ya Afya ya Kaunti inaorodhesha vituo vya karibu vinavyotoa kambi za matibabu za bure katika Mombasa.,Waaxda Caafimaadka ee Gobolka waxay taxdaa xarumaha u dhow ee bixiya xerooyinka caafimaad ee bilaashka ah ee Mombasa.,Ebiombe bia County egoandika ebibungo ebiegereine ebirakonia amakambi ga obosaidia bwerabwera ase Mombasa.,Bad mar Ngima e County chano kuonde machiegni machiwo kambi mag thieth nono e Mombasa.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
PSA_00967,Health,Healthcare Access,KEMRI informs the public that health insurance services are now available at Kilifi hospitals.,KEMRI inaufahamisha umma kuwa huduma za bima ya afya sasa zinapatikana katika hospitali za Kilifi.,KEMRI waxay dadweynaha ogeysiinaysaa in adeegyada caymiska caafimaadka hadda laga heli karo cusbitaalada Kilifi.,KEMRI egotebia abanto ng'ebiombe bia bima y'ebiombe nabwenene biboreka ase ebibungo bia Kilifi.,KEMRI nyiso ji ni tich mag bima mar ngima koro nitie e osiptali mag Kilifi.,"Simulated (LLM-generated, instructor-approved substitute for scraped data)",2026-07-22,High (EN/SW); Moderate (SO); Low/best-effort - requires native speaker verification (EK/DH)
