PSA_ID,Domain,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata
EDU-00352,Education,"Kapenguria and Kipkomo Sub-County DCIO Bakari Ndzovu said the arrests were made to facilitate investigations, including the analysis of CCTV footage captured by surveillance cameras installed at strategic locations within the school.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,Schools
EDU-00353,Education,"The DCIO disclosed that only one of the 16 students under investigation is above the age of 18, while the remaining suspects are minors explaining that under Kenya’s legal framework, minors are not required to remain in police cells.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,General
EDU-00354,Education,"The investigation has continued to attract public interest, with parents and education stakeholders seeking clarity on several aspects of the case, including the additional levy imposed on learners and the handling of students during investigations.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,General
EDU-00355,Education,"Efforts by journalists to obtain a response from the school’s principal, Moses Ndeda, were unsuccessful.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,Schools
EDU-00356,Education,"Meanwhile, Ndzovu called on schools across the country to strengthen surveillance by installing Closed-Circuit Television (CCTV) cameras, saying the technology has become an important tool in crime detection and investigations.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,Schools
EDU-00357,Education,He also urged parents to maintain open communication with their children and encourage them to express grievances through established channels instead of resorting to acts of violence or destruction of school property.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,Schools
EDU-00358,Education,"The DCIO noted that incidents of arson targeting school facilities have become a recurring concern in recent years and appealed to learners to desist from such acts, warning that those found responsible for criminal offences would face the full force of the law.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/dci-probe-kapenguria-boys-fire-as-parents-seek-answers/,2026-07-15,Schools
EDU-00359,Education,"“We have upgraded our equipment over time, and we are doing end-to-end production, and we don’t have any external influence.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/farmers-urged-to-embrace-regular-livestock-vaccination/,2026-07-15,General
EDU-00360,Education,General Ogolla went to Nduru primary school in Alego Usonga upto class six before he joined his brother Canon Oduor in Homabay at Lala primary.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,Schools
EDU-00361,Education,"He passed KCPE, proceeded to Kisumu technical school and passed well, then moved to Amukura boys where he did A levels.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,Examinations
EDU-00362,Education,He started his first work at price water company then to university and then joined forces as a cadet.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,General
EDU-00363,Education,The four-star general graduated from École Militaire de Paris and the National Defence College of Kenya with a degree in military science.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,General
EDU-00364,Education,"He held a diploma in International Studies and Military Science from Egerton University, a Bachelor of Arts in Political Science, Armed Conflict, and Peace Studies, and a Masters of Arts in International Studies from the University of Nairobi.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,General
EDU-00365,Education,"He was also the chief flying instructor at Kenya Air Force flying training school, and operations Desk Officer at Kenya Air Force Headquarters .",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ge-francis-ogolla/,2026-07-15,Teachers
EDU-00366,Education,"Girls in Mombasa County have been encouraged to enroll in Technical and Vocational Education and Training (TVET) institutions and pursue traditionally male-dominated courses, particularly those related to the blue economy, as part of efforts to empower the girl child and bridge the gender gap in technical careers.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,Teachers
EDU-00367,Education,The symposium was organized by the Mombasa County Department of Education in partnership with Colleges and Institutes Canada and the Akili Dada Organization.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00368,Education,"Gathigia emphasized that there are no gender-specific roles in TVET institutions, noting that women are equally capable of excelling in technical and vocational fields.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00369,Education,"“Our girls should not shy away from male-dominated courses and should understand that there are no specific roles for men or women in TVET institutions,” she said.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00370,Education,"To support young mothers in continuing their education, Gathigia said the Mombasa County Department of Education has established childcare facilities at Mtongwe Technical Vocational College and Kisauni Technical Vocational College and added that plans are underway to establish similar facilities in more TVET institutions across the county.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00371,Education,"She explained that such an initiative aims to ensure that motherhood does not become a barrier to education and skills development, enabling more young women to complete their training and improve their economic prospects.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,Teachers
EDU-00372,Education,"“This childcare initiative is intended to ensure that motherhood does not hinder education and skills development, allowing more young women to complete their training and secure better economic opportunities,” she added.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,Teachers
EDU-00373,Education,Elvina said the organization has partnered with Colleges and Institutes Canada through the Kenya Blue Economy Skills Training Program to create awareness and encourage girls in the region to pursue training in blue economy-related fields and visit TVET institutions in Mombasa to register for the available courses.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,Teachers
EDU-00374,Education,"Meanwhile, Blue Economy Ambassador from Kwale County, Sharlet Mwanjima, encouraged girls to acquire practical TVET skills that are less likely to be replaced by emerging technologies such as artificial intelligence (AI).",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00375,Education,"“In our villages, many young people, especially girls with good grades, lack information about these opportunities.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/girls-urged-to-enroll-in-tvet-and-blue-economy-courses-to-bridge-gender-gap/,2026-07-15,General
EDU-00376,Education,The Kenya Defence Force (KDF) has commenced facelift and construction of classrooms in ten primary schools in insecurity-prone regions of Laikipia County as a strategy to restore permanent peace in the affected areas.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/government-constructing-classrooms-in-mukogodo-as-strategy-to-restore-peace/,2026-07-15,Schools
EDU-00377,Education,"Defence Principal Secretary Patrick Mariru, while commissioning the constructions on Saturday, said the classrooms would be ready for occupation in the next two months, adding that the directive has been issued by President William Ruto.",,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/government-constructing-classrooms-in-mukogodo-as-strategy-to-restore-peace/,2026-07-15,Schools
EDU-00378,Education,“The President ordered that bandits should be wiped out in Mukogodo forest and schools adjacent to the forest be improved.,,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/government-constructing-classrooms-in-mukogodo-as-strategy-to-restore-peace/,2026-07-15,Schools
