PSA_ID,Domain,English,Kiswahili,Dholuo,Source_Name,Source_URL,Date,Metadata
PSA-7f5d81aa70dd,health,"The training focused on case management, water, sanitation and hygiene measures, infection prevention and control, and logistics.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-strengthens-ebola-outbreak-preparedness,2025-10-09T12:00:00Z,article_title=Uganda strengthens Ebola outbreak preparedness
PSA-263ed7e4ae06,health,"The simulation exercises took place inside the Infectious Diseases Treatment Module, an innovative, rapidly deployable medical facility used in infectious disease outbreak response.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-strengthens-ebola-outbreak-preparedness,2025-10-09T12:00:00Z,article_title=Uganda strengthens Ebola outbreak preparedness
PSA-06afa7def19b,health,"The scenario replicated the detection, investigation and response to a localized Ebola outbreak and included practical exercises in all pillars of outbreak response, including psychosocial support and safe and dignified burials.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-strengthens-ebola-outbreak-preparedness,2025-10-09T12:00:00Z,article_title=Uganda strengthens Ebola outbreak preparedness
PSA-139a0cf9d633,health,The most recent outbreak of Ebola in Uganda was declared on 30 January 2025.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-strengthens-ebola-outbreak-preparedness,2025-10-09T12:00:00Z,article_title=Uganda strengthens Ebola outbreak preparedness
PSA-158c2b13dc45,health,"Today, World Health Organization (WHO) joined Uganda’s Ministry of Health and other stakeholders to disseminate the Family Planning Bottleneck Analysis Report , a rapid assessment that highlights barriers hindering the scale-up of evidence-based family planning practices in Uganda.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-urged-tackle-family-planning-bottlenecks-transform-health-outcomes,2025-10-08T12:00:00Z,article_title=Uganda urged to tackle family planning bottlenecks to transform health outcomes
PSA-f8b36266c361,health,The Family Planning Bottleneck Analysis Report highlights the key action areas for increasing the uptake of family planning services through the scale up of evidence-based practices.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-urged-tackle-family-planning-bottlenecks-transform-health-outcomes,2025-10-08T12:00:00Z,article_title=Uganda urged to tackle family planning bottlenecks to transform health outcomes
PSA-3bee07238ac8,health,"Kampala, Uganda — The World Health Organization (WHO) has reaffirmed its commitment to improving maternal and newborn health in Uganda by providing essential information technology equipment to the Bunyoro Local Maternity and Neonatal Systems (LMNS) in Hoima Regional Referral Hospital, in western Uganda.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/who-boosts-maternal-and-newborn-health-ugandas-bunyoro-region-critical-support,2025-09-22T12:00:00Z,article_title=WHO boosts maternal and newborn health in Uganda's Bunyoro region with critical support
PSA-c89564449e6d,health,"Our success depends on strong collaboration with WHO, the Ministry of Health, and local partners.” As part of the support, WHO also supported essential training in operative obstetrics for 20 health workers from the Bunyoro region.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/who-boosts-maternal-and-newborn-health-ugandas-bunyoro-region-critical-support,2025-09-22T12:00:00Z,article_title=WHO boosts maternal and newborn health in Uganda's Bunyoro region with critical support
PSA-75862b6c0e92,health,"Through strengthened regional coordination, enhanced clinical capacity, and improved access to essential resources, the Bunyoro LMNS is well-positioned to serve as a scalable model for maternal and newborn health interventions across the country.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/who-boosts-maternal-and-newborn-health-ugandas-bunyoro-region-critical-support,2025-09-22T12:00:00Z,article_title=WHO boosts maternal and newborn health in Uganda's Bunyoro region with critical support
PSA-9363dbb4832d,health,"Dr Kabali urged parents and caregivers to stay informed, involved, and vocal in their children’s care.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-commemorates-2025-world-patient-safety-day-call-protect-every-child,2025-09-17T12:00:00Z,article_title=Uganda commemorates 2025 world patient safety day with a call to  protect every child
PSA-e6f6e1810d49,health,"Educators were encouraged to empower children to participate in their care, while civil society organizations were asked to mobilize communities and advocate for safer care.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-commemorates-2025-world-patient-safety-day-call-protect-every-child,2025-09-17T12:00:00Z,article_title=Uganda commemorates 2025 world patient safety day with a call to  protect every child
PSA-6f2378f41d2d,health,"Amid global uncertainties and organizational changes, WHO has placed the mental health and well-being of its personnel at the heart of this transition.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/prioritizing-mental-health-and-wellbeing-during-times-crisis-who-uganda-resilience-face-change,2025-09-01T12:00:00Z,article_title=Prioritizing mental health and wellbeing during times of crisis at WHO Uganda: Resilience in the face of change
PSA-ec14757a843b,health,"This commitment is evident in the integration of mental health support into daily operations and strategic planning. “At WHO Uganda, we recognize the individual impact of every decision made during the ongoing changes, and we remain committed to supporting mental well-being, now more than ever.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/prioritizing-mental-health-and-wellbeing-during-times-crisis-who-uganda-resilience-face-change,2025-09-01T12:00:00Z,article_title=Prioritizing mental health and wellbeing during times of crisis at WHO Uganda: Resilience in the face of change
PSA-8d4e0e58c243,health,"During these challenging times, people remain at the center, and supporting their mental health is our priority,” said Dr Kasonde Mwinga, the WHO Representative to Uganda.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/prioritizing-mental-health-and-wellbeing-during-times-crisis-who-uganda-resilience-face-change,2025-09-01T12:00:00Z,article_title=Prioritizing mental health and wellbeing during times of crisis at WHO Uganda: Resilience in the face of change
PSA-69fdba7afe3d,health,Mental health literacy and stress management sessions have been embedded in all staff engagements.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/prioritizing-mental-health-and-wellbeing-during-times-crisis-who-uganda-resilience-face-change,2025-09-01T12:00:00Z,article_title=Prioritizing mental health and wellbeing during times of crisis at WHO Uganda: Resilience in the face of change
PSA-f0646e83ce5b,health,All personnel have been informed and empowered to seek help when needed.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/prioritizing-mental-health-and-wellbeing-during-times-crisis-who-uganda-resilience-face-change,2025-09-01T12:00:00Z,article_title=Prioritizing mental health and wellbeing during times of crisis at WHO Uganda: Resilience in the face of change
PSA-9a048f869546,health,"In line with global health recommendations from WHO and UNICEF, we proudly introduce a dedicated breastfeeding space for staff and visitors, designed to promote optimal infant nutrition and maternal wellbeing.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/safe-space-nourish-who-uganda-champions-breastfeeding-workplace,2025-08-18T12:00:00Z,article_title=A safe space to nourish: WHO Uganda champions breastfeeding at the workplace
PSA-892115b1e0ae,health,No woman should have to choose between her career and her child’s health.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/safe-space-nourish-who-uganda-champions-breastfeeding-workplace,2025-08-18T12:00:00Z,article_title=A safe space to nourish: WHO Uganda champions breastfeeding at the workplace
PSA-9f4ab4f006d3,health,"By creating this safe and nurturing environment for mothers and their babies, WHO Uganda joins the global movement to ensure that breastfeeding and work, work.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/safe-space-nourish-who-uganda-champions-breastfeeding-workplace,2025-08-18T12:00:00Z,article_title=A safe space to nourish: WHO Uganda champions breastfeeding at the workplace
PSA-e58a9dec76ee,health,"It provides nutritional, mental, and emotional benefits to both infant and mother.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/joint-statement-who-and-unicef-uganda-country-offices-commemoration-world-breastfeeding-week,2025-08-12T12:00:00Z,article_title=Joint Statement by WHO and UNICEF Uganda Country Offices on the commemoration of World Breastfeeding Week
PSA-4f446ecd0b4a,health,The report indicates exclusive breastfeeding rates in child 0-6 months at 94%; while 96% of children were reported to having ever breastfed.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/joint-statement-who-and-unicef-uganda-country-offices-commemoration-world-breastfeeding-week,2025-08-12T12:00:00Z,article_title=Joint Statement by WHO and UNICEF Uganda Country Offices on the commemoration of World Breastfeeding Week
PSA-3b778d244f0e,health,"We need to continue promoting breastfeeding, supporting enforcement of the International Code of Marketing of Breast milk Substitutes, ensure women have access to breastfeeding counselling and support along with the information, advice, reassurance, and confidence they need to nourish their babies optimally.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/joint-statement-who-and-unicef-uganda-country-offices-commemoration-world-breastfeeding-week,2025-08-12T12:00:00Z,article_title=Joint Statement by WHO and UNICEF Uganda Country Offices on the commemoration of World Breastfeeding Week
PSA-9ef537b54234,health,We need to focus support for breastfeeding premature babies through scaling up the setup of breast milk banks across the country.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/joint-statement-who-and-unicef-uganda-country-offices-commemoration-world-breastfeeding-week,2025-08-12T12:00:00Z,article_title=Joint Statement by WHO and UNICEF Uganda Country Offices on the commemoration of World Breastfeeding Week
PSA-8cc35a3b9724,health,WHO and UNICEF reaffirm their strong commitment to continue working with and supporting the Ministry of Health to continue to strengthen the health system required to adequately support mothers to successfully breastfeed to sustain and further improve the current national breastfeeding rates.,,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/joint-statement-who-and-unicef-uganda-country-offices-commemoration-world-breastfeeding-week,2025-08-12T12:00:00Z,article_title=Joint Statement by WHO and UNICEF Uganda Country Offices on the commemoration of World Breastfeeding Week
PSA-31869675a846,health,"This affects successful breastfeeding, and many times mothers turn to formula and/or cow’s milk with various possible side effects including malnutrition and allergic conditions in poorly breastfed infants.",,,WHO AFRO - Uganda,https://www.afro.who.int/countries/uganda/news/uganda-rallies-support-breastfeeding-cornerstone-health-and-development,2025-08-12T12:00:00Z,article_title=Uganda rallies support for breastfeeding as a cornerstone of health and development
